f_property_type,f_neighbourhood,n_days_since_rv,n_days_since_host,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_sound,d_baby,d_beach,d_stove,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_days_since_host2,n_days_since_host3,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2,flag_days_since_rv,flag_review_scores_rating,flag_reviews_per_month,flag_number_of_reviews,flag_host_response_rate,flag_host_acceptance_rate
apartment,Ward 54,1080,2257,100,94,15,2,1,1,1,80,10,0.03,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,850,18102182,Ward 54,apartment,6.745236349484363,1,0,0.6931471805599453,1166400,5094049,11497268593,8836,10000,2.772588722239781,1,0,0,0,0,0,0
apartment,Ward 115,1330,1780,100,97,2,4,2,2,95,99,1,2.14,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,3200,18166413,Ward 115,apartment,8.070906088787819,4,0.6931471805599453,4.564348191467836,1768900,3168400,5639752000,9409,10000,1.0986122886681098,4,0,0,0,0,0,0
serviced_apartment,Ward 74,767,2143,100,25,2,6,3,3,0,97,3,0.54,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2500,18169534,Ward 74,serviced_apartment,7.824046010856292,9,0.6931471805599453,0,588289,4592449,9841618207,625,10000,1.0986122886681098,9,1,1,1,1,0,0
apartment,Ward 115,714,2222,82,60,9,4,2,2,5,100,15,0.21,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2000,18173491,Ward 115,apartment,7.600902459542082,4,0.6931471805599453,1.791759469228055,509796,4937284,10970645048,3600,6724,2.302585092994046,4,0,0,0,0,0,0
apartment,Ward 100,1237,1354,100,100,2,2,1,1,6,97,2,0.15,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1200,18173526,Ward 100,apartment,7.090076835776092,1,0,1.9459101490553132,1530169,1833316,2482309864,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 100,767,1383,100,96,1,3,1,2,0,97,1,0.54,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2200,18185083,Ward 100,apartment,7.696212639346407,4,0,0,588289,1912689,2645248887,9216,10000,0.6931471805599453,1,1,1,1,1,1,1
apartment,Ward 55,1150,1508,100,100,2,4,2,4,9,100,2,0.23,2,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1548,18187947,Ward 55,apartment,7.344719054149673,16,0.6931471805599453,2.302585092994046,1322500,2274064,3429288512,10000,10000,1.0986122886681098,4,0,0,0,0,1,0
apartment,Ward 112,1339,1999,100,71,2,2,1,1,21,96,2,0.47,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,450,18193308,Ward 112,apartment,6.1092475827643655,1,0,3.091042453358316,1792921,3996001,7988005999,5041,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 54,1267,2286,100,96,1,3,2,3,10,96,1,0.24,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1096,18194530,Ward 54,apartment,6.999422467507961,9,0,2.3978952727983707,1605289,5225796,11946169656,9216,10000,0.6931471805599453,4,0,0,0,0,0,1
apartment,Ward 115,1290,1823,100,96,1,4,2,3,12,98,1,0.28,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1671,18194962,Ward 115,apartment,7.421177528595393,9,0.6931471805599453,2.5649493574615367,1664100,3323329,6058428767,9216,10000,0.6931471805599453,4,0,0,0,0,0,1
apartment,Ward 54,1333,2297,97,89,11,4,2,3,27,98,8,0.61,2,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1200,18196358,Ward 54,apartment,7.090076835776092,9,0.6931471805599453,3.332204510175204,1776889,5276209,12119452073,7921,9409,2.4849066497880004,4,0,0,0,0,0,0
apartment,Ward 85,1282,1351,100,100,1,3,2,3,6,100,2,0.14,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1200,18222302,Ward 85,apartment,7.090076835776092,9,0,1.9459101490553132,1643524,1825201,2465846551,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 62,1321,1409,100,100,2,2,1,1,129,98,1,2.93,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1021,18225324,Ward 62,apartment,6.928537818164665,1,0,4.867534450455582,1745041,1985281,2797260929,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,1255,2517,57,75,1,6,3,6,3,100,1,0.07,2,0,1,1,1,1,0,0,1,0,0,0,0,1,0,6500,18244708,Ward 115,apartment,8.779557455883728,36,0.6931471805599453,1.3862943611198906,1575025,6335289,15945922413,5625,3249,0.6931471805599453,9,0,0,0,0,0,0
apartment,Ward 64,1148,2375,0,100,1,2,1,2,47,99,1,1.23,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,543,18248493,Ward 64,apartment,6.297109319933935,4,0,3.871201010907891,1317904,5640625,13396484375,10000,0,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 23,1337,1463,100,100,1,5,2,5,56,96,1,1.26,2,0,1,1,1,1,1,1,0,0,0,1,1,1,0,2200,18299595,Ward 23,apartment,7.696212639346407,25,0.6931471805599453,4.04305126783455,1787569,2140369,3131359847,10000,10000,0.6931471805599453,4,0,0,0,0,1,0
apartment,Ward 115,1339,1346,100,100,1,4,2,3,44,91,1,0.99,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,3250,18305064,Ward 115,apartment,8.086410275323782,9,0.6931471805599453,3.8066624897703196,1792921,1811716,2438569736,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,1216,2458,100,79,10,4,1,2,111,94,9,2.74,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,995,18305589,Ward 115,apartment,6.902742737158593,4,0,4.718498871295094,1478656,6041764,14850655912,6241,10000,2.3978952727983707,1,0,0,0,0,0,0
apartment,Ward 70,1236,1354,100,94,2,2,1,1,19,98,2,0.46,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,450,18309734,Ward 70,apartment,6.1092475827643655,1,0,2.995732273553991,1527696,1833316,2482309864,8836,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 59,1110,1369,100,100,1,2,1,1,4,100,1,0.11,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,900,18319810,Ward 59,apartment,6.802394763324311,1,0,1.6094379124341003,1232100,1874161,2565726409,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,1237,2359,100,100,1,4,2,3,13,91,1,0.32,2,0,1,1,0,1,1,1,1,0,0,0,1,1,0,2600,18320370,Ward 115,apartment,7.8632667240095735,9,0.6931471805599453,2.6390573296152584,1530169,5564881,13127554279,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 64,1228,1345,100,96,1,6,3,4,5,95,1,0.12,2,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1500,18321571,Ward 64,apartment,7.313220387090301,16,0.6931471805599453,1.791759469228055,1507984,1809025,2433138625,9216,10000,0.6931471805599453,9,0,0,0,0,1,1
apartment,Ward 23,1319,1344,0,0,1,2,1,1,1,60,1,0.02,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1000,18322790,Ward 23,apartment,6.907755278982137,1,0,0.6931471805599453,1739761,1806336,2427715584,0,0,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,1299,2614,98,99,37,2,1,1,79,93,23,1.82,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1929,18327984,Ward 115,apartment,7.564757012905729,1,0,4.382026634673881,1687401,6832996,17861451544,9801,9604,3.6375861597263857,1,0,0,0,0,0,0
apartment,Ward 115,767,1362,100,96,1,2,1,1,0,97,1,0.54,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,3065,18366598,Ward 115,apartment,8.027802848370312,1,0,0,588289,1855044,2526569928,9216,10000,0.6931471805599453,1,1,1,1,1,1,1
apartment,Ward 54,765,2675,82,58,8,3,1,1,8,98,8,0.31,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1995,18368527,Ward 54,apartment,7.598399329323964,1,0,2.1972245773362196,585225,7155625,19141296875,3364,6724,2.1972245773362196,1,0,0,0,0,0,0
apartment,Ward 20,1105,1341,100,0,1,2,1,1,13,97,1,0.35,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,750,18381862,Ward 20,apartment,6.620073206530356,1,0,2.6390573296152584,1221025,1798281,2411494821,0,10000,0.6931471805599453,1,0,0,0,0,1,0
apartment,Ward 23,767,1676,100,50,3,6,3,3,0,97,2,0.54,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3500,18382521,Ward 23,apartment,8.160518247477505,9,0.6931471805599453,0,588289,2808976,4707843776,2500,10000,1.3862943611198906,9,1,1,1,1,0,0
apartment,Ward 115,1196,1340,100,100,3,4,2,3,51,100,1,1.28,2,1,1,1,1,1,1,1,0,0,0,1,1,0,0,3000,18391347,Ward 115,apartment,8.006367567650246,9,0.6931471805599453,3.9512437185814275,1430416,1795600,2406104000,10000,10000,1.3862943611198906,4,0,0,0,0,0,0
loft,Ward 115,1298,1338,100,95,2,2,1,1,202,98,1,4.67,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1571,18418048,Ward 115,loft,7.359467638255621,1,0,5.313205979041787,1684804,1790244,2395346472,9025,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 58,349,1476,100,100,1,2,0,1,1,100,1,0.09,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,702,18434767,Ward 58,apartment,6.553933404025811,1,0,0.6931471805599453,121801,2178576,3215578176,10000,10000,0.6931471805599453,0,0,0,0,0,1,0
apartment,Ward 61,1305,1337,100,100,1,4,2,3,34,97,1,0.78,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,800,18434980,Ward 61,apartment,6.684611727667927,9,0,3.5553480614894135,1703025,1787569,2389979753,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 74,1154,1543,100,100,2,2,1,1,41,100,2,1.06,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1100,18461998,Ward 74,apartment,7.003065458786462,1,0,3.7376696182833684,1331716,2380849,3673650007,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,1055,1828,100,95,3,2,1,1,41,95,2,1.16,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,820,18468907,Ward 115,apartment,6.709304340258298,1,0,3.7376696182833684,1113025,3341584,6108415552,9025,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 54,827,1892,100,100,2,4,2,3,12,100,1,0.43,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,3000,18481307,Ward 54,apartment,8.006367567650246,9,0.6931471805599453,2.5649493574615367,683929,3579664,6772724288,10000,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 61,1286,1335,100,100,2,3,1,2,38,99,2,0.89,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,704,18481485,Ward 61,apartment,6.556778356158042,4,0,3.6635616461296463,1653796,1782225,2379270375,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 55,635,1994,100,96,1,2,1,2,1,100,1,0.05,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1300,18483747,Ward 55,apartment,7.170119543449628,4,0,0.6931471805599453,403225,3976036,7928215784,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 54,767,2933,0,0,0,2,1,1,0,97,1,0.54,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,2000,18504524,Ward 54,apartment,7.600902459542082,1,0,0,588289,8602489,25231100237,0,0,0,1,1,1,1,1,0,0
apartment,Ward 115,1086,2118,100,96,1,5,1,1,2,100,1,0.06,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1250,18537696,Ward 115,apartment,7.1308988302963465,1,0,1.0986122886681098,1179396,4485924,9501187032,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 15,767,1331,0,0,1,4,2,2,0,97,1,0.54,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1100,18553249,Ward 15,apartment,7.003065458786462,4,0.6931471805599453,0,588289,1771561,2357947691,0,0,0.6931471805599453,4,1,1,1,1,0,0
apartment,Ward 113,767,1331,100,0,1,4,2,2,0,97,1,0.54,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1000,18554805,Ward 113,apartment,6.907755278982137,4,0,0,588289,1771561,2357947691,0,10000,0.6931471805599453,4,1,1,1,1,1,0
apartment,Ward 115,1054,1913,100,23,3,2,1,1,2,80,3,0.06,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,400,18561906,Ward 115,apartment,5.991464547107982,1,0,1.0986122886681098,1110916,3659569,7000755497,529,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 77,1214,2153,86,50,3,4,1,2,1,97,3,0.02,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,600,18571441,Ward 77,apartment,6.396929655216146,4,0,0.6931471805599453,1473796,4635409,9980035577,2500,7396,1.3862943611198906,1,0,1,0,0,0,0
apartment,Ward 23,1266,1480,100,83,5,2,1,2,40,97,4,0.95,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,910,18576319,Ward 23,apartment,6.813444599510896,4,0,3.713572066704308,1602756,2190400,3241792000,6889,10000,1.791759469228055,1,0,0,0,0,0,0
apartment,Ward 115,767,1328,100,96,1,2,1,1,0,97,1,0.54,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,600,18590208,Ward 115,apartment,6.396929655216146,1,0,0,588289,1763584,2342039552,9216,10000,0.6931471805599453,1,1,1,1,1,0,1
apartment,Ward 115,1302,2153,100,90,1,4,2,2,29,94,2,0.67,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,797,18593742,Ward 115,apartment,6.680854678790215,4,0,3.4011973816621555,1695204,4635409,9980035577,8100,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 112,1317,1339,100,0,1,2,0,1,4,100,1,0.09,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,430,18609848,Ward 112,apartment,6.063785208687608,1,0,1.6094379124341003,1734489,1792921,2400721219,0,10000,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 77,1293,1326,100,100,1,4,2,3,25,100,1,0.58,1.5,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1692,18625516,Ward 77,apartment,7.433666540166168,9,0.4054651081081644,3.258096538021482,1671849,1758276,2331473976,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,1153,1931,100,0,1,2,1,1,6,93,1,0.16,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,950,18625868,Ward 115,apartment,6.856461984594587,1,0,1.9459101490553132,1329409,3728761,7200237491,0,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,1295,1477,95,94,11,4,2,2,114,99,8,2.64,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,4000,18626279,Ward 115,apartment,8.294049640102028,4,0.6931471805599453,4.74493212836325,1677025,2181529,3222118333,8836,9025,2.4849066497880004,4,0,0,0,0,0,0
apartment,Ward 54,1161,2184,100,96,1,2,1,1,6,92,2,0.15,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,950,18640834,Ward 54,apartment,6.856461984594587,1,0,1.9459101490553132,1347921,4769856,10417365504,9216,10000,0.6931471805599453,1,0,0,0,0,0,1
apartment,Ward 115,1287,1325,100,100,1,4,2,2,38,93,1,0.89,2,0,1,1,1,1,1,1,1,0,1,0,1,1,0,3869,18659870,Ward 115,apartment,8.260751354700513,4,0.6931471805599453,3.6635616461296463,1656369,1755625,2326203125,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 102,767,1325,100,96,1,4,2,2,0,97,1,0.54,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1400,18664295,Ward 102,apartment,7.24422751560335,4,0,0,588289,1755625,2326203125,9216,10000,0.6931471805599453,4,1,1,1,1,1,1
apartment,Ward 66,1184,1779,100,96,2,2,1,1,49,99,2,1.24,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,345,18668709,Ward 66,apartment,5.84354441703136,1,0,3.912023005428146,1401856,3164841,5630252139,9216,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,1308,1909,94,97,5,6,3,5,5,92,1,0.11,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2800,18674971,Ward 115,apartment,7.937374696163295,25,1.0986122886681098,1.791759469228055,1710864,3644281,6956932429,9409,8836,1.791759469228055,9,0,0,0,0,0,0
apartment,Ward 74,1285,1601,100,100,1,6,3,3,14,97,1,0.33,2,0,1,1,0,1,1,0,1,0,0,0,0,1,0,2500,18676180,Ward 74,apartment,7.824046010856292,9,0.6931471805599453,2.70805020110221,1651225,2563201,4103684801,10000,10000,0.6931471805599453,9,0,0,0,0,0,0
apartment,Ward 115,1286,1941,90,93,15,4,2,2,132,93,2,3.08,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,3000,18694907,Ward 115,apartment,8.006367567650246,4,0,4.890349128221754,1653796,3767481,7312680621,8649,8100,2.772588722239781,4,0,0,0,0,0,0
apartment,Ward 54,1285,1324,75,100,1,6,3,3,48,91,1,1.12,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3829,18695274,Ward 54,apartment,8.250358951477294,9,0.6931471805599453,3.8918202981106265,1651225,1752976,2320940224,10000,5625,0.6931471805599453,9,0,0,0,0,0,0
apartment,Ward 115,1173,1771,100,100,1,4,1,1,39,96,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,820,18696623,Ward 115,apartment,6.709304340258298,1,0,3.6888794541139363,1375929,3136441,5554637011,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 54,1296,1740,99,95,22,3,1,2,103,98,21,2.38,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1059,18698044,Ward 54,apartment,6.9650803456014065,4,0,4.6443908991413725,1679616,3027600,5268024000,9025,9801,3.1354942159291497,1,0,0,0,0,0,0
apartment,Ward 62,1149,1506,100,100,2,2,2,1,1,97,1,0.03,2,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1114,18706147,Ward 62,apartment,7.01571242048723,1,0.6931471805599453,0.6931471805599453,1320201,2268036,3415662216,10000,10000,1.0986122886681098,4,0,1,0,0,1,0
apartment,Ward 4,1232,1383,0,38,2,2,1,2,5,70,1,0.12,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,550,18718036,Ward 4,apartment,6.309918278226516,4,0,1.791759469228055,1517824,1912689,2645248887,1444,0,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,1271,1321,100,96,1,3,2,2,9,91,1,0.21,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1169,18729591,Ward 115,apartment,7.063903961472068,4,0,2.302585092994046,1615441,1745041,2305199161,9216,10000,0.6931471805599453,4,0,0,0,0,0,1
apartment,Ward 115,1233,1323,100,100,1,2,1,1,34,92,1,0.83,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1000,18729938,Ward 115,apartment,6.907755278982137,1,0,3.5553480614894135,1520289,1750329,2315685267,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 64,1242,1626,0,0,1,4,2,2,11,100,1,0.27,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,650,18744862,Ward 64,apartment,6.476972362889683,4,0,2.4849066497880004,1542564,2643876,4298942376,0,0,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 54,1215,3056,61,58,5,4,2,2,9,88,6,0.22,2.5,0,1,1,0,1,1,1,0,0,0,0,0,1,0,2300,18750845,Ward 54,apartment,7.7406644019172415,4,0.9162907318741551,2.302585092994046,1476225,9339136,28540399616,3364,3721,1.791759469228055,4,0,0,0,0,0,0
apartment,Ward 54,736,1533,100,100,1,4,2,3,10,90,1,0.41,2,0,1,1,1,1,1,1,1,0,0,1,1,0,0,4000,18759390,Ward 54,apartment,8.294049640102028,9,0.6931471805599453,2.3978952727983707,541696,2350089,3602686437,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 23,1110,1319,100,50,1,2,1,1,6,100,1,0.16,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,890,18761390,Ward 23,apartment,6.7912214627261855,1,0,1.9459101490553132,1232100,1739761,2294744759,2500,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 83,684,1329,100,100,1,4,1,2,3,93,1,0.13,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,950,18777531,Ward 83,apartment,6.856461984594587,4,0,1.3862943611198906,467856,1766241,2347334289,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,1231,1897,100,99,3,2,0,1,96,93,2,2.34,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,750,18788497,Ward 115,apartment,6.620073206530356,1,0,4.574710978503383,1515361,3598609,6826561273,9801,10000,1.3862943611198906,0,0,0,0,0,0,0
loft,Ward 113,767,1318,100,96,2,3,1,3,0,97,1,0.54,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3000,18794412,Ward 113,loft,8.006367567650246,9,0,0,588289,1737124,2289529432,9216,10000,1.0986122886681098,1,1,1,1,1,1,1
apartment,Ward 115,1306,710,100,96,49,4,2,3,129,92,42,2.96,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1634,18796409,Ward 115,apartment,7.3987862754199485,9,0.6931471805599453,4.867534450455582,1705636,504100,357911000,9216,10000,3.912023005428146,4,0,0,0,0,1,1
apartment,Ward 115,1297,2575,100,100,10,4,2,2,94,94,5,2.17,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,664,18800748,Ward 115,apartment,6.498282149476434,4,0,4.553876891600541,1682209,6630625,17073859375,10000,10000,2.3978952727983707,4,0,0,0,0,0,0
apartment,Ward 115,1152,1560,100,96,1,2,1,1,1,100,1,0.03,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,850,18814811,Ward 115,apartment,6.745236349484363,1,0,0.6931471805599453,1327104,2433600,3796416000,9216,10000,0.6931471805599453,1,0,0,0,0,0,1
loft,Ward 59,1115,1795,100,0,1,2,1,1,6,100,1,0.16,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,550,18838854,Ward 59,loft,6.309918278226516,1,0,1.9459101490553132,1243225,3222025,5783534875,0,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 57,767,3150,100,86,7,3,1,3,0,97,8,0.54,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,857,18838939,Ward 57,apartment,6.75343791859778,9,0,0,588289,9922500,31255875000,7396,10000,2.0794415416798357,1,1,1,1,1,0,0
apartment,Ward 55,1229,1684,100,71,3,4,2,3,2,80,5,0.05,2,0,1,1,0,1,1,1,0,0,1,0,1,1,0,2400,18840838,Ward 55,apartment,7.783224016336037,9,0.6931471805599453,1.0986122886681098,1510441,2835856,4775581504,5041,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 54,1248,611,100,96,64,2,1,1,145,96,48,3.48,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1410,18844075,Ward 54,apartment,7.251344983372214,1,0,4.983606621708336,1557504,373321,228099131,9216,10000,4.174387269895637,1,0,0,0,0,1,1
apartment,Ward 21,767,2040,100,100,11,2,1,1,0,97,11,0.54,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1350,18861020,Ward 21,apartment,7.2078598714324755,1,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,1,1,1,1,1,0,0
apartment,Ward 21,767,2041,100,100,11,4,2,3,0,97,11,0.54,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1550,18861786,Ward 21,apartment,7.346010209913293,9,0,0,588289,4165681,8502154921,10000,10000,2.4849066497880004,4,1,1,1,1,0,0
apartment,Ward 21,767,2040,100,100,11,2,1,1,0,97,11,0.54,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1350,18862053,Ward 21,apartment,7.2078598714324755,1,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,1,1,1,1,1,0,0
apartment,Ward 21,767,2040,100,100,11,2,1,1,0,97,11,0.54,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1350,18862341,Ward 21,apartment,7.2078598714324755,1,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,1,1,1,1,1,0,0
apartment,Ward 21,767,2040,100,100,11,2,1,2,0,97,11,0.54,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1350,18862639,Ward 21,apartment,7.2078598714324755,4,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,1,1,1,1,1,0,0
apartment,Ward 105,767,2040,100,100,11,2,0,1,0,97,11,0.54,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1200,18862832,Ward 105,apartment,7.090076835776092,1,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,0,1,1,1,1,0,0
apartment,Ward 105,767,2041,100,100,11,2,0,1,0,97,11,0.54,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1200,18863062,Ward 105,apartment,7.090076835776092,1,0,0,588289,4165681,8502154921,10000,10000,2.4849066497880004,0,1,1,1,1,0,0
apartment,Ward 105,767,2040,100,100,11,2,0,1,0,97,11,0.54,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,950,18863289,Ward 105,apartment,6.856461984594587,1,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,0,1,1,1,1,0,0
apartment,Ward 105,767,2040,100,100,11,2,0,1,0,97,11,0.54,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,950,18863438,Ward 105,apartment,6.856461984594587,1,0,0,588289,4161600,8489664000,10000,10000,2.4849066497880004,0,1,1,1,1,0,0
apartment,Ward 64,1273,1393,38,42,2,4,2,3,11,95,2,0.26,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,471,18866316,Ward 64,apartment,6.154858094016418,9,0,2.4849066497880004,1620529,1940449,2703045457,1764,1444,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 15,1182,1609,100,100,1,2,1,1,4,80,1,0.1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,600,18874945,Ward 15,apartment,6.396929655216146,1,0,1.6094379124341003,1397124,2588881,4165509529,10000,10000,0.6931471805599453,1,0,0,0,0,1,0
apartment,Ward 115,1265,711,100,96,49,2,1,1,130,91,42,3.08,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1074,18879148,Ward 115,apartment,6.97914527506881,1,0,4.875197323201151,1600225,505521,359425431,9216,10000,3.912023005428146,1,0,0,0,0,1,1
apartment,Ward 115,1082,3129,97,96,62,4,2,3,6,83,64,0.17,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,2688,18881855,Ward 115,apartment,7.89655270164304,9,0.6931471805599453,1.9459101490553132,1170724,9790641,30634915689,9216,9409,4.143134726391533,4,0,0,0,0,0,0
loft,Ward 115,1128,2612,100,100,1,6,3,3,5,100,1,0.13,2,0,1,1,0,1,1,1,0,0,0,0,1,1,0,4400,18889285,Ward 115,loft,8.389359819906353,9,0.6931471805599453,1.791759469228055,1272384,6822544,17820484928,10000,10000,0.6931471805599453,9,0,0,0,0,0,0
